ds,yhat
2026-01-01,16.0570797364593
2026-01-02,20.64150539080558
2026-01-03,21.658141528007587
2026-01-04,20.829013703606915
2026-01-05,14.680762382065723
2026-01-06,16.092156769814842
2026-01-07,15.1123521697694
2026-01-08,14.518365796450286
2026-01-09,19.99488582448992
2026-01-10,20.95634099483838
2026-01-11,20.697613240834364
2026-01-12,13.837115847744242
2026-01-13,13.231552386233101
2026-01-14,12.729736491220617
