ds,yhat
2026-01-01,7.0208306312561035
2026-01-02,7.681087017059326
2026-01-03,10.311163902282715
2026-01-04,10.058890342712402
2026-01-05,6.50277853012085
2026-01-06,5.974442958831787
2026-01-07,6.155142307281494
2026-01-08,6.513022422790527
2026-01-09,7.123779296875
2026-01-10,9.036993980407715
2026-01-11,9.806257247924805
2026-01-12,5.441802978515625
2026-01-13,5.492903232574463
2026-01-14,5.3049798011779785
