ds,yhat
2026-01-01,1.5961401364891676
2026-01-02,1.7229883960280834
2026-01-03,1.7403086440004727
2026-01-04,1.6567697006627065
2026-01-05,1.0425851575169953
2026-01-06,1.383226746945606
2026-01-07,1.2117357682423662
2026-01-08,1.2444701161247869
2026-01-09,1.670627603278494
2026-01-10,1.5545029548174782
2026-01-11,1.531286631919596
2026-01-12,1.151940026874354
2026-01-13,1.2392526447383125
2026-01-14,0.9201787345907428
