ds,yhat
2026-01-01,2.078660821549981
2026-01-02,1.7336392608156455
2026-01-03,1.5581854185058943
2026-01-04,1.8398009155230741
2026-01-05,1.8562625795971517
2026-01-06,2.0142785796467004
2026-01-07,1.9494257762188059
2026-01-08,2.787885765486695
2026-01-09,2.07396265397941
2026-01-10,2.1313911623537614
2026-01-11,2.2878111859374872
2026-01-12,1.9976763920545149
2026-01-13,2.3683379228047388
2026-01-14,1.5404030323363984
