ds,yhat
2026-01-01,20.583512714912672
2026-01-02,24.924011904458652
2026-01-03,23.038913821013434
2026-01-04,21.610165317313548
2026-01-05,17.89232835558119
2026-01-06,16.40505018625709
2026-01-07,19.755368168408822
2026-01-08,18.351118981015855
2026-01-09,24.084462251481053
2026-01-10,23.173297745571627
2026-01-11,21.443406310893025
2026-01-12,17.279856663561105
2026-01-13,16.378460591727134
2026-01-14,18.3622827857759
