ds,yhat
2026-01-01,25.48325538635254
2026-01-02,27.665632247924805
2026-01-03,27.801563262939453
2026-01-04,27.095458984375
2026-01-05,25.797569274902344
2026-01-06,27.138591766357422
2026-01-07,24.997407913208008
2026-01-08,24.153806686401367
2026-01-09,27.39322853088379
2026-01-10,27.204980850219727
2026-01-11,25.894399642944336
2026-01-12,23.565221786499023
2026-01-13,23.78382682800293
2026-01-14,24.178510665893555
